,isbn,variable,value,lr_my,author,title,pub_date,publisher,lr_top,lr_hof,debut,lr_yfav,genre,annotation,nom_lib_lr,permalink,genre_0,genre_1,genre_2,genre_3,genre_4,genre_5,genre_6,genre_7,hof_pd,hof_compare1,hof_compare2
40,9781492682721,genre_0,mystery_fiction,2020/12,"Benedict, Marie",The Mystery of Mrs. Christie,2020-12-29 00:00:00,sourcebooks landmark,0.0,1.0,0.0,,,"“Taking the 11 days that Agatha Christie went missing in the 1920s and adding a fictional twist, Benedict produces this gem of a historical novel with psychological thriller overtones. This novel appeals on so many levels; there is much to love and discuss here.”","Douglas Beatty, Baltimore County Public Library, Baltimore, MD",https://lccn.loc.gov/2020007177,mystery fiction,,,,,,,,0.0,0.0,0.0
41,9780062457400,genre_0,,2020/12,"Chase, Loretta",Ten Things I Hate About the Duke: A Difficult Dukes Novel,2020-12-01 00:00:00,avon,0.0,0.0,0.0,,,"""In the second book of the Difficult Dukes series, Cassandra Pomfret, has a reputation for having strong opinions and not keeping them to herself. Lucius, the Duke of Ashmont, is a devastatingly handsome trouble maker. Let the battle of wills begin. For readers who enjoyed Sarah MacLean’s The Rules of Scoundrels series or Kate Bateman’s Bow Street Bachelors series.""","Jessica McGee, Red Wing Public Library, Red Wing, MN",,,,,,,,,,0.0,0.0,0.0
42,9781984804785,genre_0,fantasy_fiction,2020/12,"Cogman, Genevieve",The Dark Archive,2020-12-01 00:00:00,ace,0.0,1.0,0.0,,,"“Time-traveling librarian/spy Irene Winters is having a vexatious week: dodging assassins, training a Fae intern, and contending with her dragon lover’s meddling brother. Colorful characters, a lightning pace, and a surprising revelation will please fans of Cogman’s Invisible Library series.”","Lucy M. Lockley, St. Charles City County Library, St. Peters, MO",https://lccn.loc.gov/2020037125,fantasy fiction,,,,,,,,0.0,0.0,0.0
43,9780062933966,genre_0,,2020/12,"Cole, Alyssa",How to Catch a Queen: Runaway Royals,2020-12-01 00:00:00,avon,0.0,0.0,0.0,,,"Shanti and Sanyu are in an arranged marriage, hastily thrown together as his father the King lays dying. As they begin to work together to better the kingdom, they grow closer. Cole weaves humor into the storyline in a way that does not undercut the serious themes of political action, equity, and adaptation. And as always, Cole's female characters are driven, smart, sexy, and savvy. For fans of Talia Hibbert and Alexa Martin.”","Sarah Skrobis, Staunton Public Library, Staunton, VA",,,,,,,,,,0.0,0.0,0.0
44,9780593191200,genre_0,love_stories,2020/12,"Cousens, Sophie",This Time Next Year,2020-12-01 00:00:00,g.p. putnam's sons,0.0,0.0,1.0,,,"Minnie Cooper and Quinn Hamilton were born in the same hospital on January 1, 1990. After a series of missed connections, they are about to meet again on New Year’s Day 2020. This Time Next Year hits the perfect note for readers who enjoyed Bridget Jones' Diary and the original Shopaholic.","Janet Schneider, Peninsula Public Library, Lawrence, NY",https://lccn.loc.gov/2020044146,love stories,,,,,,,,0.0,0.0,0.0
45,9781525810008,genre_0,,2020/12,"Fisher, Tarryn",The Wrong Family: A Thriller,2020-12-29 00:00:00,graydon house,0.0,0.0,0.0,,,"""The Crouches: Winnie, Nigel, and their teenage son Samuel are perfect on the outside. In reality, Winnie is controlling, Nigel is tuned out, and Samuel is a confused teen trying to forge his own identity. Juno, a former therapist who has become attracted to the Crouches' shiny veneer, gets caught up in their family drama and takes the story in a surprising direction. For fans of Ruth Ware and B. A. Paris.""","Connie Laing, Great River Regional Library, St. Cloud, MN",,,,,,,,,,0.0,0.0,0.0
46,9780063016408,genre_0,,2020/12,"Kane, Darby",Pretty Little Wife: A Novel,2020-12-29 00:00:00,william morrow paperbacks,0.0,0.0,1.0,,,"“When Aaron doesn't show up for work and no one hears from him, an unofficial investigation begins. What secrets is Lila, his beautiful wife, keeping? The more the police discover, the more questions they have. A thriller for fans of Gone Girl and The Last Mrs. Parrish.”","Chris Markley, Kingsport Public Library, Kingsport, TN",,,,,,,,,,0.0,0.0,0.0
47,9781728215693,genre_0,biographical_fiction,2020/12,"Macallister, Greer",The Arctic Fury: A Novel,2020-12-01 00:00:00,sourcebooks landmark,0.0,0.0,0.0,,,"“Virginia Reeve is a take-no-prisoners adventurer and trail guide when she's asked by a mysterious benefactor to lead a group of 12 women to find the lost captain of the shipwrecked vessel ""The Franklin."" Not for the squeamish or easily offended, this thrilling read is recommended for those who enjoyed Into the Wild and In the Kingdom of Ice.”","Joy Matteson, Downers Grove Public Library, Downers Grove, IL",https://lccn.loc.gov/2020015957,biographical fiction,,,,,,,,0.0,0.0,0.0
48,9780525520351,genre_0,,2020/12,"Smiley, Jane",Perestroika in Paris: A Novel,2020-12-01 00:00:00,knopf,0.0,1.0,0.0,,,"“Smiley writes the perfect book to help you escape; it’s like Charlotte’s Web for grown-ups (but no spiders die!). Lovable, charming animals--an adventurous racehorse, a lonely dog, a know-it-all raven, a pair of ducks--interact with one another and with the compassionate humans they encounter in the City of Light.”","Nancy Wiseman, Carmel Clay Public Library, Carmel, IN",https://lccn.loc.gov/2019058473,,,,,,,,,0.0,0.0,0.0
49,9781250624161,genre_0,love_stories,2020/12,"Sullivan, Sophie",Ten Rules for Faking It,2020-12-29 00:00:00,st. martin's griffin,0.0,0.0,1.0,,,"""Anxious Evelyn becomes a sudden podcast star and the romance she was sure was a one-way street, maybe isn’t anymore. She can’t let her nerves get in the way of happiness. Did I mention that the leading man is completely swoony? For readers who enjoyed The Roommate by Rosie Danan.""
","Emily Flynn, Berkeley County Library System",https://lccn.loc.gov/2020035349,love stories,,,,,,,,0.0,0.0,0.0
50,9780778389330,genre_0,,2020/12,"Willberg, T. A.",Marion Lane and the Midnight Murder: A Novel,2020-12-29 00:00:00,park row books,0.0,0.0,1.0,,,"“Marion is a new recruit of a detective agency that works undercover and under the streets of London. When she gets involved in investigating the death of one of their own agents, she is not sure who she can trust, or what forces are working against her.This is a great start to a new series that is perfect for Agatha Christie and Harry Potter fans alike.”","Sharon Layburn, South Huntington Public Library, Huntington Station, NY",,,,,,,,,,0.0,0.0,0.0
51,9780593101902,genre_0,love_stories,2020/12,"Williams, Denise",How to Fail at Flirting,2020-12-01 00:00:00,berkley,1.0,0.0,1.0,,,"“Naya, a straight-laced professor, meets charismatic Jake at a bar. He might check off one item on Naya's boundary-pushing to-do list—if only he wasn't in charge of defunding her department at the university. How can they balance a relationship and a professional career? For fans of The Kiss Quotient, The Wedding Date, and The Hating Game.”","Kari Bingham-Gutierrez, Olathe Public Library, Olathe, KS",https://lccn.loc.gov/2020012255,love stories,,,,,,,,0.0,0.0,0.0
52,9781250269546,genre_0,mystery_fiction,2020/11," March, Nev",Murder in Old Bombay,2020-11-10 00:00:00,minotaur books,0.0,0.0,1.0,,,"“James Agnihotri has just recovered from a war injury when he reads about a “suicide” of two ladies from the university clock tower. His first interview as a new journalist is with the young husband of one of the women, who wants to know who murdered his wife and sister. The tale continues with Jim following clues, interviewing observers of the tragedy, and traveling about India. For readers who like intrigue, learning customs of another culture, and a bit of romance, along with fans of Kate Atkinson and Laurie R. King.”","Gail Christensen, Kitsap Regional Library, Bremerton, WA",https://lccn.loc.gov/2020026248,mystery fiction,,,,,,,,0.0,0.0,0.0
53,9780063000803,genre_0,,2020/11,"Bellefleur, Alexandria",Written in the Stars: A Novel,2020-11-10 00:00:00,avon,0.0,0.0,1.0,,,"Darcy, a buttoned-up actuary, convinces quirky astrologer Elle to fake a relationship for a couple of months to get her brother (and Elle's new business partner) off her back. For fans of The Kiss Quotient and You Had me at Hola.","Elizabeth Gabriel, Milwaukee Public Library, Milwaukee, WI",,,,,,,,,,0.0,0.0,0.0
54,9781594487330,genre_0,,2020/11,"Evans, Danielle",The Office of Historical Corrections: A Novella and Stories,2020-11-10 00:00:00,riverhead books,0.0,0.0,0.0,,,A novella about the first African-Americans in Wisconsin and the lives of their descendants today along with several other haunting short stories. Recommended for fans of Jodi Picoult.,"Heather McIntosh, Botetourt County Libraries, VA",https://lccn.loc.gov/2019058284,,,,,,,,,0.0,0.0,0.0
55,9780062955456,genre_0,mystery_fiction,2020/11,"Horowitz, Anthony",Moonflower Murders: A Novel,2020-11-10 00:00:00,harper,0.0,1.0,0.0,,,"“Retired publisher Susan Ryeland returns to London to shed light on a woman’s recent disappearance, which may be connected to a novel written by Susan’s former client. Agatha Christie fans will devour this story within a story, brimming with red herrings and deliciously devious suspects.”","KC Davis, Fairfield Woods Branch Library, Fairfield, CT",https://lccn.loc.gov/2020022623,mystery fiction,,,,,,,,0.0,0.0,0.0
56,9780593230954,genre_0,,2020/11,"Joyce, Rachel",Miss Benson's Beetle: A Novel,2020-11-24 00:00:00,the dial press,1.0,0.0,0.0,,,"“Two very different women set off on a journey to New Caledonia to find a Golden Beetle, and discover so much more. A story of friendship and women breaking out of what is expected and being who they really are. By turns humorous, heartbreaking, and triumphant, you'll find yourself cheering for Miss Benson. For fans of Fredrik Backman, Elizabeth Berg, and Gail Honeyman.”","Janine Walsh, East Meadow Public Library, East Meadow, NY",https://lccn.loc.gov/2020006857,,,,,,,,,0.0,0.0,0.0
57,9781335430991,genre_0,,2020/11,"Kawaguchi, Toshikazu",Before the Coffee Gets Cold: A Novel,2020-11-17 00:00:00,hanover square press,0.0,0.0,1.0,,,"“A small cafe has something odd and magical—if someone sits in a particular chair and a cup of coffee is poured, they can travel to the past for as long as it takes their cup to cool. In this slender story, the lives of visitors and staff intertwine, and four hopeful people sit in the chair. While this book deals with different kinds of loss, it's ultimately warm and uplifting. Give to readers who liked The Immortalists and Oona Out of Order.”","Julie Graham, Yakima Valley Libraries, Yakima, WA",,,,,,,,,,0.0,0.0,0.0
58,9780062662620,genre_0,,2020/11,"Kuang, R. F.",The Burning God,2020-11-17 00:00:00,harper voyager,0.0,0.0,0.0,,,"“In this satisfying finale to the Poppy War series, Kuang beautifully weaves in much Chinese history while maintaining a distinct storyline. Rin's similarities to Chairman Mao are fully realized by this third book, yet she remains a unique character with complex emotions of both rage and empathy. For fans of series fantasy such as Chakraborty’s Daevabad trilogy and Liu’s Dandelion Dynasty.”","Richard Lawhorn, East Cobb Library, Marietta, GA",,,,,,,,,,0.0,0.0,0.0
59,9780593198629,genre_0,love_stories,2020/11,"Marsh, Nicola",The Boy Toy,2020-11-17 00:00:00,berkley,0.0,0.0,0.0,,,"“Hot Aussie alert! After a bitter divorce (cheating husband with a pregnant nineteen year old mistress), Samira left Australia for L.A. Now her cousin has convinced her to return for 6 months. On a night out, Samira is saved from a weirdo by a cute boy much younger than she is, and she’s in for the surprise of a lifetime with her new Boy Toy. For fans of Ayesha at Last and The Wedding Party.”","Afton Finley, Waseca Public Library, Waseca, MN",https://lccn.loc.gov/2020025761,love stories,,,,,,,,0.0,0.0,0.0
60,9780593198124,genre_0,,2020/11,"Singh, Nalini",Arcangel's Sun,2020-11-24 00:00:00,berkley,0.0,1.0,0.0,,,“This excellent addition to The Guild Hunters series reveals the backstory of mentally wounded angel Sharine (a.k.a. Hummingbird) and archangel Titus as they battle the evil remnants of a devastating war. Singh’s fans will not be disappointed with her latest paranormal romance.”,"Karen Garris, Wayne County Public Library, Goldsboro, NC",,,,,,,,,,0.0,0.0,0.0
61,9781984803160,genre_0,,2020/11,"Spielman, Lori Nelson",The Star-Crossed Sisters of Tuscany,2020-11-17 00:00:00,berkley,0.0,0.0,0.0,,,"Emilia is a devoted daughter, the second daughter in her family, and second daughters are cursed to never marry. Aunt Poppy, another second daughter, invites her on a trip to Italy promising to break the curse. For readers who enjoyed The Old Drift and It’s Not All Down Hill From Here.","Chris Markley, Kingsport Public Library, Kingsport, TN",https://lccn.loc.gov/2019024891,,,,,,,,,0.0,0.0,0.0
62,9781641292696,genre_0,,2020/11,"Winspear, Jacqueline",This Time Next Year We'll Be Laughing,2020-11-10 00:00:00,soho press,0.0,0.0,0.0,,,"The author of the beloved Masie Dobbs novels shares both madcap and poignant stories of her nuclear and extended family, giving insight into the humor and hardships that shaped her imagination and work. For readers who enjoyed Where the Past Begins: A Writer’s Memoir and How To Write an Autobiographical Novel.","Joy Robinson, Piscataway Public Library, Piscataway, NJ",https://lccn.loc.gov/2020019804,,,,,,,,,0.0,0.0,0.0
63,9781982100599,genre_0,love_stories,2020/11,"Yang, Susie",White Ivy: A Novel,2020-11-03 00:00:00,simon & schuster,0.0,0.0,1.0,,,"A coming of age immigration story, Ivy, is obsessed with her privileged classmate and will do anything to win his love. For fans of You and Gone Girl.","Joann Im, Los Angeles Public Library, Los Angeles, CA",https://lccn.loc.gov/2020002254,love stories,,,,,,,,0.0,0.0,0.0
64,9781984806130,genre_0,love_stories,2020/10,"Adams, Lyssa Kay",Crazy Stupid Bromance,2020-10-27 00:00:00,berkley,0.0,1.0,0.0,,,“Another enjoyable addition to the Bromance Book Club series. One of the elements I like about this series is how the author uses the book club as a tool to analyze various themes within the romance genre. This one was particularly good because it dealt with abandonment and forgiveness.”,"Erica Naranjo, Sacramento Public Library, Sacramento, CA",https://lccn.loc.gov/2020016133,love stories,,,,,,,,0.0,0.0,0.0
65,9780062667632,genre_0,,2020/10,"Alam, Rumaan",Leave the World Behind: A Novel,2020-10-06 00:00:00,ecco,0.0,0.0,0.0,,,"“What appears on the surface to be a simple story of a family on vacation morphs into a narrative about humanity, shared fear, misconceptions of people, and more. Amanda, Clay, and their two children rent an AirBnB. Then homeowners Ruth and G.H. appear on the doorstep in a panic, and suddenly nothing is normal. For readers who enjoyed Station Eleven and The Children’s Bible.”","Marika Zemke, Commerce Township Community Library, Commerce Township, MI",https://lccn.loc.gov/2020013947,,,,,,,,,0.0,0.0,0.0
66,9781250767028,genre_0,,2020/10,"Clark, P. Djèlí ",Ring Shout,2020-10-30 00:00:00,tor.com,0.0,0.0,0.0,,,"""Set in 1920s Georgia, this fantastical horror story follows Maryse Boudreaux. a bootlegger seeking revenge for the killing of her family who joins a motley group of soldiers in a battle against the Ku Klux Klan. For fans of Friday Black by Nana Kwame Adjei-Brenyah.""","Anna Mickelsen, Springfield City Library, Springfield, MA",https://lccn.loc.gov/2020945187,,,,,,,,,0.0,0.0,0.0
67,9780063005549,genre_0,,2020/10,"Dade, Olivia",Spoiler Alert: A Novel,2020-10-06 00:00:00,avon,0.0,0.0,0.0,,,"""Marcus, the star of an epic fantasy tv series, secretly writes fanfiction about his character and becomes online friends with  April, who he unknowingly asks out on a date after a post of her cosplay costume goes viral. This delicious romance deals with topics like fatphobia, dyslexia and toxic families in a way that feels real and grounded, but which does not damper the triumphant happiness of the ending. For fans of Dangerous Curves Ahead.""","Christi Hawn, Naperville Public Library, Naperville, IL",,,,,,,,,,0.0,0.0,0.0
68,9780062942852,genre_0,,2020/10,"danforth, emily m.",Plain Bad Heroines: A Novel,2020-10-20 00:00:00,william morrow,0.0,0.0,0.0,,,"A horror-comedy centered around a New England boarding school, follows characters across four different time periods exploring themes of sexuality, female agency, authenticity, and self-worth. For readers who enjoyed Bunny by Mona Awad.","Alicea Porterfield-Block, New York Public Library, New York, NY",,,,,,,,,,0.0,0.0,0.0
69,9780593133842,genre_0,,2020/10,"Flagg, Fannie",The Wonder Boy of Whistle Stop,2020-10-27 00:00:00,random house,0.0,0.0,0.0,,,"""Revisits the small town of Whistle Stop, Alabama. Dot the postmistress sends out a yearly Christmas letter and brings the former residents up to speed with one another. Each chapter focuses on a different year, from the thirties through the present day, tied together with Dot’s annual letter. For readers who enjoyed Fried Green Tomatoes at the Whistle Stop Cafe.""","Sharon Hutchinson, Keytesville Library, Keytesville, MO",https://lccn.loc.gov/2020002438,,,,,,,,,0.0,0.0,0.0
70,9780735224650,genre_0,mystery_fiction,2020/10,"French, Tana",The Searcher: A Novel,2020-10-06 00:00:00,viking,0.0,1.0,0.0,,,"“Cal is an ex-Chicago cop now living in a small Irish town. His hopes for a quiet retirement are dashed when he’s drawn into local intrigue. With intricate plotting and an atmosphere thick as fog, this standalone combines the attitude of the Dublin Murder Squad with the politics of small town life.”","Caitlin Loving, Bedford Public Library, Bedford, NH",https://lccn.loc.gov/2020032206,mystery fiction,,,,,,,,0.0,0.0,0.0
71,9780316422048,genre_0,fantasy_fiction,2020/10,"Harrow, Alix E.",The Once and Future Witches,2020-10-13 00:00:00,redhook,0.0,0.0,0.0,,,"""In a world where women and magic have been burned and bound, three sisters set about to bring power and rights back to women and in doing so, find their way back to each other. For fans of Uprooted and Circe.""","Melanie Liechty, Logan Library, Logan, UT",https://lccn.loc.gov/2020011543,fantasy fiction,,,,,,,,0.0,0.0,0.0
72,9781982108847,genre_0,historical_fiction,2020/10,"Hoffman, Alice",Magic Lessons: The Prequel to Practical Magic,2020-10-06 00:00:00,simon & schuster,0.0,1.0,0.0,,,"“In the 1600s, witch/healer Hannah Owens finds a baby girl abandoned in a basket guarded by a crow. The resulting tale provides the backstory to the ‘Owens curse’ central to Hoffman’s 1995 novel. Those who’ve read Practical Magic will want a re-read after devouring this prequel.”","Donna Ballard, East Meadow Public Library, East Meadow, NY",https://lccn.loc.gov/2020020294,historical fiction,occult fiction,,,,,,,0.0,0.0,0.0
73,9781982137335,genre_0,suspense_fiction,2020/10,"Jewell, Lisa",Invisible Girl: A Novel,2020-10-13 00:00:00,atria books,0.0,1.0,0.0,,,“A teenage girl disappears. A loner living where she was last seen is taken into custody. Case closed? Nothing is this book is that simple. Jewell is a master at complex characters and plots that keep the reader constantly guessing.”,"Linda Quinn, Fairfield Public Library, Fairfield, CT",https://lccn.loc.gov/2020020260,suspense fiction,,,,,,,,0.0,0.0,0.0
74,9780593132852,genre_0,love_stories,2020/10,"Kinsella, Sophie",Love Your Life,2020-10-27 00:00:00,the dial press,0.0,1.0,0.0,,,“Ava and Matt’s whirlwind romance at a writers’ retreat turns upside down when they return to London and really get to know one another. Kinsella delivers another charming rom-com full of quirky characters and lighthearted humor.”,"Annabelle Mortensen, Skokie Public Library, Skokie, IL",https://lccn.loc.gov/2020026668,love stories,,,,,,,,0.0,0.0,0.0
75,9781982123949,genre_0,christmas_stories,2020/10,"Lauren, Christina",In a Holidaze,2020-10-06 00:00:00,gallery books,0.0,1.0,0.0,,,"“Mae and Andrew's families always vacation together at Christmas. This year's no different, except Mae keeps experiencing the same days over and over, à la Groundhog Day. Can she get out of the loop long enough to tell Andrew she's in love with him? Christina Lauren doesn’t disappoint!”","Michelle Magnotta, Greenburgh Public Library, Elmsford, NY",https://lccn.loc.gov/2020008256,christmas stories,love stories,,,,,,,0.0,0.0,0.0
