,isbn,variable,value
6669,9780525510444,genre_7,
6670,9780062679161,genre_7,
6671,9780062248572,genre_7,
6672,9780062914095,genre_7,
6673,9780525536291,genre_7,
6674,9781984826787,genre_7,
6675,9780062678164,genre_7,
6676,9781728215723,genre_7,
6677,9780062868930,genre_7,
6678,9780399178955,genre_7,
6679,9780593100813,genre_7,
6680,9780062941237,genre_7,
6681,9781501165429,genre_7,
6682,9780525620785,genre_7,
6683,9781250151360,genre_7,
6684,9780062973054,genre_7,
6685,9781538716625,genre_7,
6686,9781524745172,genre_7,
6687,9781984803627,genre_7,
6688,9780062967282,genre_7,
6689,9780062839077,genre_7,
6690,9781984806239,genre_7,
6691,9781984806734,genre_7,
6692,9781250248732,genre_7,
6693,9780062367686,genre_7,
6694,9780399590917,genre_7,
6695,9781594634697,genre_7,
6696,9781501133510,genre_7,
6697,9781250229861,genre_7,
6698,9780593102527,genre_7,
6699,9780451491756,genre_7,
6700,9781683691433,genre_7,
6701,9781250154224,genre_7,
6702,9780593085424,genre_7,
6703,9781538715642,genre_7,
6704,9781250149442,genre_7,
6705,9780525429760,genre_7,
6706,9780062878137,genre_7,
6707,9780358164081,genre_7,
6708,9781984819888,genre_7,
6709,9781984806116,genre_7,
6710,9780385544801,genre_7,
6711,9781250237279,genre_7,
6712,9780593098660,genre_7,
6713,9781982145217,genre_7,
6714,9780062958501,genre_7,
6715,9780451490742,genre_7,
6716,9780062941503,genre_7,
6717,9781982137441,genre_7,
6718,9780593135235,genre_7,
6719,9780525521143,genre_7,
6720,9780062838209,genre_7,
6721,9780593100066,genre_7,
6722,9780062914804,genre_7,
6723,9781942658702,genre_7,
6724,9780778369110,genre_7,
6725,9780385348713,genre_7,
6726,9780451492074,genre_7,
6727,9781250236609,genre_7,
6728,9781984878618,genre_7,
6729,9781250207203,genre_7,
6730,9781250219596,genre_7,
6731,9780062909879,genre_7,
6732,9780440000174,genre_7,
6733,9781984820150,genre_7,
6734,9781525836268,genre_7,
6735,9780062872852,genre_7,
6736,9780062931092,genre_7,
6737,9781492666905,genre_7,
6738,9781250087331,genre_7,
6739,9780062938558,genre_7,
6740,9781250209764,genre_7,
6741,9781984805171,genre_7,
6742,9781982126766,genre_7,
6743,9780525540670,genre_7,
6744,9781984854780,genre_7,
6745,9781984806468,genre_7,
6746,9781525805981,genre_7,
6747,9780062913722,genre_7,
6748,9780778330776,genre_7,
6749,9781525809781,genre_7,
6750,9780593100349,genre_7,
6751,9780525541905,genre_7,
6752,9781524742904,genre_7,
6753,9780593099131,genre_7,
6754,9781643851631,genre_7,
6755,9780525542315,genre_7,
6756,9781984806093,genre_7,
6757,9781984855176,genre_7,
6758,9781984802682,genre_7,
6759,9780062964564,genre_7,
6760,9781250103482,genre_7,
6761,9780062941206,genre_7,
6762,9781501190100,genre_7,
6763,9781643851358,genre_7,
6764,9780385541213,genre_7,
6765,9780316485340,genre_7,
6766,9781534439863,genre_7,
6767,9780316449885,genre_7,
6768,9781250313072,genre_7,
6769,9780385539302,genre_7,
6770,9781538731338,genre_7,
6771,9781984805423,genre_7,
6772,9781616209131,genre_7,
6773,9781984802217,genre_7,
6774,9781984806376,genre_7,
6775,9780062200679,genre_7,
6776,9781982135706,genre_7,
6777,9781250265708,genre_7,
6778,9780399562488,genre_7,
6779,9780358023937,genre_7,
6780,9780812996548,genre_7,
6781,9780451492470,genre_7,
6782,9780062913463,genre_7,
6783,9780062890047,genre_7,
6784,9781250204448,genre_7,
6785,9780399590597,genre_7,
6786,9781984805386,genre_7,
6787,9780393652703,genre_7,
6788,9781984805683,genre_7,
6789,9781476749297,genre_7,
6790,9780062958464,genre_7,
6791,9780062963673,genre_7,
6792,9780525656159,genre_7,
6793,9780525535270,genre_7,
6794,9780062878342,genre_7,
6795,9781250047328,genre_7,
6796,9781524796747,genre_7,
6797,9781984823793,genre_7,
6798,9780451489425,genre_7,
6799,9781984818232,genre_7,
6800,9781250317995,genre_7,
6801,9780812992861,genre_7,
6802,9781984803788,genre_7,
6803,9780062878090,genre_7,
6804,9780062858085,genre_7,
6805,9781501188770,genre_7,
6806,9780440000860,genre_7,
6807,9781250142863,genre_7,
6808,9781524744588,genre_7,
6809,9781250219657,genre_7,
6810,9781984802194,genre_7,
6811,9781982135669,genre_7,
6812,9780062855312,genre_7,
6813,9780062390011,genre_7,
6814,9780062692078,genre_7,
6815,9780525620754,genre_7,
6816,9781525834257,genre_7,
6817,9781524745141,genre_7,
6818,9780399563058,genre_7,
6819,9780451491879,genre_7,
6820,9780399182105,genre_7,
6821,9780385537070,genre_7,
6822,9780062872838,genre_7,
6823,9781524759780,genre_7,
6824,9781250174611,genre_7,
6825,9781594634734,genre_7,
6826,9780525619246,genre_7,
6827,9781984802798,genre_7,
6828,9781984803252,genre_7,
6829,9781492689386,genre_7,
6830,9780778307747,genre_7,
6831,9781501133480,genre_7,
6832,9781250126108,genre_7,
6833,9780425281291,genre_7,
6834,9780062839053,genre_7,
6835,9780062862822,genre_7,
6836,9781328974648,genre_7,
6837,9780451490827,genre_7,
6838,9781501128035,genre_7,
6839,9781250195524,genre_7,
6840,9781250316776,genre_7,
6841,9781250295637,genre_7,
6842,9781984853752,genre_7,
6843,9781492671527,genre_7,
6844,9780525539889,genre_7,
6845,9780385543897,genre_7,
6846,9781250200358,genre_7,
6847,9781683319979,genre_7,
6848,9781250120922,genre_7,
6849,9781524796372,genre_7,
6850,9780374156022,genre_7,
6851,9780385541381,genre_7,
6852,9781400069996,genre_7,
6853,9781984822178,genre_7,
6854,9781635572582,genre_7,
6855,9780525511380,genre_7,
6856,9781501196010,genre_7,
6857,9780451491725,genre_7,
6858,9781328577856,genre_7,
6859,9780525521877,genre_7,
6860,9780399587047,genre_7,
6861,9780451492159,genre_7,
6862,9780778369356,genre_7,
6863,9780451490711,genre_7,
6864,9781524798628,genre_7,
6865,9780778369103,genre_7,
6866,9780802129031,genre_7,
6867,9781250137661,genre_7,
6868,9780062358202,genre_7,
6869,9781984802439,genre_7,
6870,9781250105684,genre_7,
6871,9781524799014,genre_7,
6872,9781626728080,genre_7,
6873,9780525622109,genre_7,
6874,9780544808256,genre_7,
6875,9781250301697,genre_7,
6876,9780062740373,genre_7,
6877,9781635570298,genre_7,
6878,9781250202444,genre_7,
6879,9781101885994,genre_7,
6880,9781101990513,genre_7,
6881,9781492666868,genre_7,
6882,9780345540027,genre_7,
6883,9781250133731,genre_7,
6884,9781501190070,genre_7,
6885,9781616206772,genre_7,
6886,9781524799717,genre_7,
6887,9781501197406,genre_7,
6888,9781328473011,genre_7,
6889,9780765399298,genre_7,
6890,9780440000457,genre_7,
6891,9780743298070,genre_7,
6892,9780812994162,genre_7,
6893,9780399586101,genre_7,
6894,9780525509509,genre_7,
6895,9781984823014,genre_7,
6896,9780385544238,genre_7,
6897,9780374123697,genre_7,
6898,9780399593512,genre_7,
6899,9781250067869,genre_7,
6900,9780525511748,genre_7,
6901,9780316491341,genre_7,
6902,9781328987822,genre_7,
6903,9781524747800,genre_7,
6904,9781250069825,genre_7,
6905,9781250066206,genre_7,
6906,9780316449717,genre_7,
6907,9780062663849,genre_7,
6908,9781250087300,genre_7,
6909,9780802128782,genre_7,
6910,9780735224629,genre_7,
6911,9780399587689,genre_7,
6912,9780062684561,genre_7,
6913,9781451649390,genre_7,
6914,9781476740188,genre_7,
6915,9781984828095,genre_7,
6916,9780525574682,genre_7,
6917,9781501194900,genre_7,
6918,9780316176637,genre_7,
6919,9781250193162,genre_7,
6920,9780778330783,genre_7,
6921,9781501165856,genre_7,
6922,9781250182265,genre_7,
6923,9780756414764,genre_7,
6924,9780451492678,genre_7,
6925,9781250295187,genre_7,
6926,9780812997415,genre_7,
6927,9781492657965,genre_7,
6928,9780425283523,genre_7,
6929,9780451489111,genre_7,
6930,9780440000785,genre_7,
6931,9781524742959,genre_7,
6932,9781250164193,genre_7,
6933,9780451489395,genre_7,
6934,9780399178788,genre_7,
6935,9781250191984,genre_7,
6936,9781492665274,genre_7,
6937,9781250295163,genre_7,
6938,9780316547185,genre_7,
6939,9780399584466,genre_7,
6940,9780385542722,genre_7,
6941,9781101966310,genre_7,
6942,9780425286166,genre_7,
6943,9781681777665,genre_7,fantasy fiction
6944,9780399180989,genre_7,
6945,9781501170065,genre_7,
6946,9781250170750,genre_7,
6947,9780525521228,genre_7,
6948,9781501160790,genre_7,
6949,9780399178924,genre_7,
6950,9781250154194,genre_7,
6951,9780451490803,genre_7,
6952,9780062676788,genre_7,
6953,9780525520375,genre_7,
6954,9781250151339,genre_7,
6955,9781250086082,genre_7,
6956,9780451490346,genre_7,
6957,9780451488411,genre_7,
6958,9780735214767,genre_7,
6959,9780374228194,genre_7,
6960,9780804178020,genre_7,
6961,9781501153198,genre_7,
6962,9781492656623,genre_7,
6963,9781101967386,genre_7,
6964,9780062696793,genre_7,
6965,9780399585326,genre_7,
6966,9781501156212,genre_7,
6967,9780735218727,genre_7,
6968,9781683690139,genre_7,
6969,9781501154645,genre_7,
6970,9780399180163,genre_7,
6971,9781631494130,genre_7,
6972,9780316556347,genre_7,
6973,9780399592867,genre_7,
6974,9780062427052,genre_7,
6975,9780451495327,genre_7,
6976,9780399587924,genre_7,
6977,9781594488405,genre_7,
6978,9780385542418,genre_7,
6979,9780425281314,genre_7,
6980,9781250144843,genre_7,
6981,9781476717807,genre_7,
6982,9780062389923,genre_7,
6983,9780451490537,genre_7,
6984,9780062686664,genre_7,
6985,9780812996067,genre_7,
6986,9781250074256,genre_7,
6987,9780451476203,genre_7,
6988,9780399586934,genre_7,
6989,9780525522874,genre_7,
6990,9780062678966,genre_7,
6991,9780312577230,genre_7,
6992,9781250105639,genre_7,
6993,9780425284124,genre_7,
6994,9781616201340,genre_7,
6995,9780399592881,genre_7,
6996,9780399585968,genre_7,
6997,9780399590504,genre_7,
6998,9781101885963,genre_7,
6999,9781492646617,genre_7,
7000,9780735213180,genre_7,
7001,9780062678416,genre_7,
7002,9780399587665,genre_7,
7003,9781250130921,genre_7,
7004,9780393608533,genre_7,
7005,9780399585272,genre_7,
7006,9780765393586,genre_7,
7007,9780399562457,genre_7,
7008,9780399586064,genre_7,
7009,9781400069903,genre_7,
7010,9780062678102,genre_7,
7011,9780399593482,genre_7,
7012,9780062694058,genre_7,
7013,9781627792769,genre_7,
7014,9780062663726,genre_7,
7015,9781250124029,genre_7,
7016,9780316435314,genre_7,
7017,9780553448122,genre_7,
7018,9780062313119,genre_7,
7019,9781250087270,genre_7,
7020,9780062667571,genre_7,
7021,9780393249897,genre_7,
7022,9781476716732,genre_7,
7023,9781101946152,genre_7,
7024,9780062663115,genre_7,
7025,9781501137471,genre_7,
7026,9780451488756,genre_7,
7027,9780062693983,genre_7,
7028,9780803741492,genre_7,
7029,9780062659057,genre_7,
7030,9780804176750,genre_7,
7031,9780735214316,genre_7,
7032,9780778328735,genre_7,
7033,9780062685346,genre_7,
7034,9780735224292,genre_7,
7035,9781501162893,genre_7,
7036,9780374203108,genre_7,
7037,9781250106490,genre_7,
7038,9781524741990,genre_7,
7039,9780735223493,genre_7,
7040,9780393254815,genre_7,
7041,9780393635027,genre_7,
7042,9781250066190,genre_7,
7043,9780399178481,genre_7,
7044,9781250141439,genre_7,
7045,9781492647454,genre_7,
7046,9780385541787,genre_7,
7047,9781616205041,genre_7,
7048,9780812989465,genre_7,
7049,9781250121288,genre_7,
7050,9780399174131,genre_7,
7051,9781476789323,genre_7,
7052,9780525954460,genre_7,
7053,9780062105714,genre_7,
7054,9780385343299,genre_7,
7055,9781101985366,genre_7,
7056,9781501156007,genre_7,
7057,9781616205225,genre_7,
7058,9781101990483,genre_7,
7059,9780425284025,genre_7,
7060,9780451495587,genre_7,
7061,9780062645227,genre_7,
7062,9780765392039,genre_7,
7063,9780735216525,genre_7,
7064,9780062654199,genre_7,
7065,9781501139239,genre_7,
7066,9781101987797,genre_7,
7067,9781501116841,genre_7,
7068,9780062289254,genre_7,
7069,9780062661098,genre_7,
7070,9780393609394,genre_7,
7071,9780062651259,genre_7,
7072,9780735220683,genre_7,
7073,9781616206888,genre_7,
7074,9780062129383,genre_7,
7075,9780778330165,genre_7,
7076,9781492649359,genre_7,
7077,9780307959577,genre_7,
7078,9781501160769,genre_7,
7079,9780062460226,genre_7,
7080,9780451493583,genre_7,
7081,9780385534246,genre_7,
7082,9780345527868,genre_7,
7083,9781681773643,genre_7,
7084,9781101886724,genre_7,
7085,9780385350907,genre_7,
7086,9780812989403,genre_7,
7087,9780399585012,genre_7,
7088,9780062469687,genre_7,
7089,9781492635826,genre_7,
7090,9781101875681,genre_7,
7091,9780399574634,genre_7,
7092,9781612195971,genre_7,
7093,9780553391961,genre_7,
7094,9781101985595,genre_7,
7095,9781501154829,genre_7,
7096,9780062563668,genre_7,
7097,9780812989885,genre_7,
7098,9780062271631,genre_7,
7099,9780393609097,genre_7,
7100,9780399162107,genre_7,
7101,9780399563089,genre_7,
7102,9780425284155,genre_7,
7103,9780812998269,genre_7,
7104,9780062356260,genre_7,
7105,9781101988299,genre_7,
7106,9781101985137,genre_7,
7107,9781101906750,genre_7,
7108,9781101885932,genre_7,
7109,9781101905609,genre_7,
7110,9780425285046,genre_7,
7111,9781250105608,genre_7,
7112,9780812997279,genre_7,
7113,9781250111173,genre_7,
7114,9781616205812,genre_7,
7115,9780385353540,genre_7,
7116,9780062427021,genre_7,
7117,9780062451941,genre_7,
7118,9781400069880,genre_7,
7119,9780385541527,genre_7,
7120,9780062225559,genre_7,
7121,9780804178808,genre_7,
7122,9780374534974,genre_7,
7123,9781476799209,genre_7,
7124,9780062290427,genre_7,
7125,9780399174490,genre_7,
7126,9780062656285,genre_7,
7127,9781594203985,genre_7,
7128,9781492637257,genre_7,
7129,9780399184512,genre_7,
7130,9781250057181,genre_7,
7131,9780670026333,genre_7,
7132,9780544527959,genre_7,
7133,9781250090034,genre_7,
7134,9780062409201,genre_7,
7135,9780345544957,genre_7,
7136,9780316403436,genre_7,
7137,9780345540676,genre_7,
7138,9781250103420,genre_7,
7139,9780345539960,genre_7,
7140,9781101988664,genre_7,
7141,9780062467256,genre_7,
7142,9781616206178,genre_7,
7143,9780451495976,genre_7,
7144,9781501133862,genre_7,
7145,9780062491794,genre_7,
7146,9780393293012,genre_7,
7147,9781632864499,genre_7,
7148,9781250078551,genre_7,
7149,9781101984994,genre_7,
7150,9780393241655,genre_7,
7151,9780735221086,genre_7,
7152,9780812996395,genre_7,
7153,9781101981207,genre_7,
7154,9781250121004,genre_7,
7155,9781250022134,genre_7,
7156,9780062405616,genre_7,
7157,9781101991633,genre_7,
7158,9781250061577,genre_7,
7159,9781101875612,genre_7,
7160,9781101904220,genre_7,
7161,9780399165214,genre_7,
7162,9780393241686,genre_7,
7163,9781250069795,genre_7,
7164,9781101965085,genre_7,
7165,9780385541404,genre_7,
7166,9781250097910,genre_7,
7167,9781501132933,genre_7,
7168,9780143108573,genre_7,
7169,9781101988640,genre_7,
7170,9781250063700,genre_7,
7171,9781101947135,genre_7,
7172,9780385540599,genre_7,
7173,9780316228046,genre_7,
7174,9780393245448,genre_7,
7175,9781501126222,genre_7,
7176,9780812998320,genre_7,
7177,9780804141260,genre_7,
7178,9781250092144,genre_7,
7179,9781501142536,genre_7,
7180,9781501124372,genre_7,
7181,9781101875940,genre_7,
7182,9780312380366,genre_7,
7183,9780062200631,genre_7,
7184,9780062083456,genre_7,
7185,9781101987490,genre_7,
7186,9780393285543,genre_7,
7187,9780385540162,genre_7,
7188,9781476777405,genre_7,
7189,9781101883075,genre_7,
7190,9780804177900,genre_7,
7191,9780373789764,genre_7,
7192,9781605989747,genre_7,
7193,9780765385505,genre_7,
7194,9781501121043,genre_7,
7195,9780399174469,genre_7,
7196,9780399175169,genre_7,
7197,9781400068326,genre_7,
7198,9780451474476,genre_7,
7199,9781101875599,genre_7,
7200,9780525955092,genre_7,
7201,9780399169496,genre_7,
7202,9781501124211,genre_7,
7203,9781451686630,genre_7,
7204,9780062388148,genre_7,
7205,9780812993103,genre_7,
7206,9781616205027,genre_7,
7207,9780062414212,genre_7,
7208,9780143128489,genre_7,
7209,9780399174124,genre_7,
7210,9780373789177,genre_7,
7211,9780525954576,genre_7,
7212,9781612195001,genre_7,
7213,9780062105684,genre_7,
7214,9780062413710,genre_7,
7215,9780385540025,genre_7,
7216,9780553391923,genre_7,
7217,9780399160301,genre_7,
7218,9780345528698,genre_7,
7219,9781492623441,genre_7,
7220,9780385539289,genre_7,
7221,9781250074539,genre_7,
7222,9780385541039,genre_7,
7223,9781250051905,genre_7,
7224,9780345545961,genre_7,
7225,9780062413864,genre_7,
7226,9780316342513,genre_7,
7227,9781400067695,genre_7,
7228,9781501116971,genre_7,
7229,9781940456362,genre_7,
7230,9780374290252,genre_7,
7231,9780385539463,genre_7,
7232,9780425260746,genre_7,
7233,9781501107832,genre_7,
7234,9781455525928,genre_7,
7235,9781101874141,genre_7,
7236,9781616203573,genre_7,
7237,9780399171314,genre_7,
7238,9780385540353,genre_7,
7239,9780670025770,genre_7,
7240,9780062351425,genre_7,
7241,9780525954330,genre_7,
7242,9780385353779,genre_7,
7243,9780393248678,genre_7,
7244,9780812998689,genre_7,
7245,9781616204136,genre_7,
7246,9780525426592,genre_7,
7247,9781250069177,genre_7,
7248,9781492617891,genre_7,
7249,9780804178778,genre_7,
7250,9781476798172,genre_7,
7251,9780062390547,genre_7,
7252,9781616202613,genre_7,
7253,9781594634475,genre_7,
7254,9780393239294,genre_7,
7255,9781250077004,genre_7,
7256,9780544409910,genre_7,
7257,9780399174001,genre_7,
7258,9781250049582,genre_7,
7259,9781250077172,genre_7,
7260,9781605988443,genre_7,
7261,9781501105432,genre_7,
7262,9781616204204,genre_7,
7263,9781631490477,genre_7,
7264,9780804177993,genre_7,
7265,9781451693591,genre_7,
7266,9781250022080,genre_7,
7267,9781501112317,genre_7,
7268,9780761184997,genre_7,
7269,9780062364838,genre_7,
7270,9781476743653,genre_7,
7271,9780373780129,genre_7,
7272,9780345534187,genre_7,
7273,9780345544049,genre_7,
7274,9781476776880,genre_7,
7275,9781455586738,genre_7,
7276,9781250034588,genre_7,
7277,9780525429142,genre_7,
7278,9781501115066,genre_7,
7279,9780385342940,genre_7,
7280,9781101875049,genre_7,
7281,9781476789255,genre_7,
7282,9781250063694,genre_7,
7283,9780553418774,genre_7,
7284,9780316334525,genre_7,
7285,9780062290397,genre_7,
7286,9781400063369,genre_7,
7287,9781250054807,genre_7,
7288,9780316176538,genre_7,
7289,9780385352871,genre_7,
7290,9781250028594,genre_7,
7291,9780544330146,genre_7,
7292,9781101875896,genre_7,
7293,9781619634442,genre_7,
7294,9780804179034,genre_7,
7295,9780307700322,genre_7,
7296,9780062190376,genre_7,
7297,9780385539586,genre_7,
7298,9780812993158,genre_7,
7299,9781455557103,genre_7,
7300,9780061670893,genre_7,
7301,9780804178112,genre_7,
7302,9781476717777,genre_7,
7303,9780385523233,genre_7,
7304,9780062311115,genre_7,
7305,9781492602026,genre_7,
7306,9780062225467,genre_7,
7307,9780425270189,genre_7,
7308,9781451694147,genre_7,
7309,9780316212243,genre_7,
7310,9780062362858,genre_7,
7311,9780316284943,genre_7,
7312,9780399172779,genre_7,
7313,9780812996678,genre_7,
7314,9780307408860,genre_7,
7315,9780062224101,genre_7,
7316,9781476778068,genre_7,
7317,9781612194424,genre_7,
7318,9780804178426,genre_7,
7319,9780385539043,genre_7,
7320,9781250056450,genre_7,
7321,9780062282569,genre_7,
7322,9780345531797,genre_7,
7323,9780062072948,genre_7,
7324,9780062339485,genre_7,
7325,9780765376459,genre_7,
7326,9781101874271,genre_7,
7327,9780399169526,genre_7,
7328,9781250019837,genre_7,
7329,9780345539939,genre_7,
7330,9780345539816,genre_7,
7331,9781616954765,genre_7,
7332,9781594633669,genre_7,
7333,9781402298684,genre_7,
7334,9780804176378,genre_7,
7335,9780804178983,genre_7,
7336,9781476767314,genre_7,
7337,9781402294518,genre_7,
7338,9781616954239,genre_7,
7339,9780316225939,genre_7,
7340,9780062127181,genre_7,
7341,9781605986586,genre_7,
7342,9780547628400,genre_7,
